system:index,VH_diss,VV_asm,VV_contrast,VV_corr,VV_ent,date,location,.geo
19,17.12181818181818,0.005187844352617064,407.94757575757586,0.40230222607274074,5.287797840375163,2024-01,Location_20,"{""type"":""Point"",""coordinates"":[113.70427800000002,-8.322868900000001]}"
20,15.552651515151519,0.005471694214876018,359.8040909090909,0.16410992345344108,5.249727019306639,2024-01,Location_21,"{""type"":""Point"",""coordinates"":[113.55810200000002,-8.1879749]}"
21,15.624962121212127,0.005480681818181801,304.30719696969703,0.11514211345307508,5.250214543983048,2024-01,Location_22,"{""type"":""Point"",""coordinates"":[113.729405,-8.356506]}"
22,16.531174242424246,0.005235967630853979,431.58689393939386,0.4098955596918277,5.2811145132904675,2024-01,Location_23,"{""type"":""Point"",""coordinates"":[113.6542293,-8.425379899999998]}"
23,17.35852272727273,0.005175895316804391,601.7173106060604,0.33814692785727646,5.288149704793766,2024-01,Location_24,"{""type"":""Point"",""coordinates"":[113.4599375,-8.2083906]}"
24,20.847651515151515,0.005094266528925604,941.5556060606062,0.32987644721020826,5.300971703466235,2024-01,Location_25,"{""type"":""Point"",""coordinates"":[113.60590030000002,-8.1307302]}"
25,17.703371212121215,0.005115564738291994,556.0191287878787,0.44498138766416057,5.29734302513717,2024-01,Location_26,"{""type"":""Point"",""coordinates"":[113.71184900000002,-8.115483999999999]}"
26,13.772083333333336,0.005375120523415961,299.3209090909091,0.2736451951537991,5.261140456268903,2024-01,Location_27,"{""type"":""Point"",""coordinates"":[113.4648305,-8.1982328]}"
27,17.832462121212128,0.005251360192837448,464.2447727272726,0.28712289544124314,5.278917020448419,2024-01,Location_28,"{""type"":""Point"",""coordinates"":[113.55920600000002,-8.177746500000001]}"
28,17.016174242424242,0.0053287362258953004,497.8258333333334,0.21032574486226394,5.26927865793204,2024-01,Location_29,"{""type"":""Point"",""coordinates"":[113.4465851,-8.152898899999999]}"
29,17.75314393939394,0.005206973140495852,469.3351136363636,0.21553118810314265,5.2826702650740645,2024-01,Location_30,"{""type"":""Point"",""coordinates"":[113.41692150000002,-8.111666999999999]}"
30,16.9989393939394,0.005313257575757559,486.4878409090909,0.31620899800824825,5.270096449843678,2024-01,Location_31,"{""type"":""Point"",""coordinates"":[113.66122000000001,-8.1532782]}"
31,17.263030303030305,0.005310261707988964,516.2472727272726,0.19878070306132856,5.2694992444755355,2024-01,Location_32,"{""type"":""Point"",""coordinates"":[113.5226807,-8.187097100000003]}"
32,15.173939393939397,0.0054487775482093504,352.6468181818182,0.29405735116154563,5.2544952293049425,2024-01,Location_33,"{""type"":""Point"",""coordinates"":[113.69031440000002,-8.3122174]}"
33,16.644659090909098,0.005156783746556457,448.1739772727273,0.3435047120165953,5.29130037379631,2024-01,Location_34,"{""type"":""Point"",""coordinates"":[113.65122200000002,-8.13883]}"
34,17.81568181818182,0.005302548209366375,414.60295454545457,0.2831374922501331,5.2708328698254805,2024-01,Location_35,"{""type"":""Point"",""coordinates"":[113.360904,-8.26036]}"
35,14.990568181818185,0.005407007575757559,337.0693560606061,0.13416761017231502,5.258139345256752,2024-01,Location_36,"{""type"":""Point"",""coordinates"":[113.4225512,-8.211854699999998]}"
36,16.55757575757576,0.0052095902203856586,435.43734848484854,0.42237138897451754,5.28382937946098,2024-01,Location_37,"{""type"":""Point"",""coordinates"":[113.56428010000002,-8.1511495]}"
37,15.805000000000001,0.005116098484848469,538.9353787878787,0.3233142967894093,5.297381125257906,2024-01,Location_38,"{""type"":""Point"",""coordinates"":[113.412339,-8.1199607]}"
38,15.103636363636367,0.0055634814049586616,337.19295454545454,0.17578380832038165,5.236863327436402,2024-01,Location_39,"{""type"":""Point"",""coordinates"":[113.6962652,-8.254906400000001]}"
39,15.852196969696974,0.0053625344352616925,333.0758712121212,0.27725915468045126,5.262216934844773,2024-01,Location_40,"{""type"":""Point"",""coordinates"":[113.70899330000002,-8.3852688]}"
40,16.38170454545455,0.0053481232782368986,377.7252651515152,0.15947178095379047,5.264577607400857,2024-01,Location_41,"{""type"":""Point"",""coordinates"":[113.6650021,-8.4174542]}"
41,14.402272727272733,0.005457196969696953,315.7373863636364,0.15672100370738504,5.249552745631379,2024-01,Location_42,"{""type"":""Point"",""coordinates"":[113.3786957,-8.201871199999998]}"
42,15.119318181818185,0.005211518595041306,489.62810606060606,0.18524225360816615,5.2847733162805355,2024-01,Location_43,"{""type"":""Point"",""coordinates"":[113.3993229,-8.1420367]}"
43,16.094242424242427,0.005105423553718991,504.2366666666666,0.2530826827749699,5.297943034276677,2024-01,Location_44,"{""type"":""Point"",""coordinates"":[113.4494799,-8.145892000000002]}"
44,17.09939393939394,0.005217131542699708,504.61530303030304,0.25627784600533426,5.282370911805505,2024-01,Location_45,"{""type"":""Point"",""coordinates"":[113.4255291,-8.089105]}"
45,17.72162878787879,0.0052017217630853825,571.1682954545454,0.14446012007903566,5.286275017023932,2024-01,Location_46,"{""type"":""Point"",""coordinates"":[113.5601032,-8.1695613]}"
46,19.691439393939394,0.0051286157024793225,590.7810606060607,0.40554921485844647,5.294902796550354,2024-01,Location_47,"{""type"":""Point"",""coordinates"":[113.39043670000001,-8.174960800000001]}"
47,15.7944696969697,0.0053407024793388274,476.8668181818182,0.3327342225534511,5.265476495233383,2024-01,Location_48,"{""type"":""Point"",""coordinates"":[113.7254792,-8.232720500000001]}"
48,15.27549242424243,0.005388446969696953,345.3926893939394,0.13510182637393028,5.2606547474916,2024-01,Location_49,"{""type"":""Point"",""coordinates"":[113.4673816,-8.1909765]}"
49,18.60818181818182,0.005267768595041306,481.0411742424242,0.30148903479875216,5.277698722054117,2024-01,Location_50,"{""type"":""Point"",""coordinates"":[113.5150803,-8.2089551]}"
50,15.566515151515153,0.005363257575757559,342.6733333333334,0.19235123253145148,5.262940246399652,2024-01,Location_51,"{""type"":""Point"",""coordinates"":[113.40045950000001,-8.149584000000003]}"
51,21.819772727272724,0.005101962809917339,826.4128030303028,0.36678939265271443,5.299431626593154,2024-01,Location_52,"{""type"":""Point"",""coordinates"":[113.6066047,-8.1362769]}"
52,17.305454545454545,0.005429493801652876,401.16643939393936,0.25389854966615116,5.25364320635855,2024-01,Location_53,"{""type"":""Point"",""coordinates"":[113.38036700000002,-8.1945811]}"
53,14.469166666666672,0.005544645316804392,292.68647727272725,0.23450991017324338,5.2377639924468555,2024-01,Location_54,"{""type"":""Point"",""coordinates"":[113.377584,-8.206505099999998]}"
54,17.523787878787882,0.005326480716253427,445.69371212121206,0.2589419189928944,5.269163093688628,2024-01,Location_55,"{""type"":""Point"",""coordinates"":[113.71672710000001,-8.284248600000002]}"
55,14.662083333333337,0.005393784435261691,306.9452651515152,0.27500064158089194,5.258514898766781,2024-01,Location_56,"{""type"":""Point"",""coordinates"":[113.69111370000002,-8.268733299999997]}"
56,17.522196969696967,0.005239600550964171,488.7085227272726,0.3156230849295529,5.279339676132351,2024-01,Location_57,"{""type"":""Point"",""coordinates"":[113.733739,-8.087989]}"
57,14.50784090909091,0.005412637741046816,346.3444318181818,0.18030163374989747,5.256694262037148,2024-01,Location_58,"{""type"":""Point"",""coordinates"":[113.71597280000002,-8.229331600000002]}"
58,18.236098484848487,0.0051523415977961255,540.2663257575757,0.43385581797176176,5.292088041046946,2024-01,Location_59,"{""type"":""Point"",""coordinates"":[113.65069050000001,-8.1321096]}"
59,16.361780303030304,0.005388171487603289,461.61708333333337,0.3809095668008328,5.260271455809608,2024-01,Location_60,"{""type"":""Point"",""coordinates"":[113.6517023,-8.1408774]}"
60,16.107954545454547,0.00519955234159778,448.18553030303025,0.34362262754223316,5.286816079443821,2024-01,Location_61,"{""type"":""Point"",""coordinates"":[113.661019,-8.148246100000001]}"
61,18.651287878787883,0.005165289256198331,626.1713257575757,0.3920235698002994,5.292741863938883,2024-01,Location_62,"{""type"":""Point"",""coordinates"":[113.40936610000001,-8.1251621]}"
62,17.754166666666666,0.005244576446280976,477.4797727272726,0.26815715519581484,5.27803230635743,2024-01,Location_63,"{""type"":""Point"",""coordinates"":[113.4146403,-8.115216600000002]}"
63,16.988863636363643,0.005190668044077119,589.8594696969695,0.32949008898749427,5.286331634547726,2024-01,Location_64,"{""type"":""Point"",""coordinates"":[113.4163697,-8.1075197]}"
64,18.017878787878793,0.005299758953168028,458.0883333333333,0.17686880656070722,5.271267646064076,2024-01,Location_65,"{""type"":""Point"",""coordinates"":[113.4243563,-8.0974549]}"
65,17.1007196969697,0.0050965392561983305,623.8582575757575,0.48126545834883183,5.299413346477864,2024-01,Location_66,"{""type"":""Point"",""coordinates"":[113.3993698,-8.1540492]}"
66,16.035265151515155,0.005427324380165272,329.1014772727272,0.3263266353680003,5.254094960110048,2024-01,Location_67,"{""type"":""Point"",""coordinates"":[113.72420810000001,-8.349971500000002]}"
67,19.097765151515148,0.005208247245179046,654.4438257575758,0.3138297251479562,5.285743469953934,2024-01,Location_68,"{""type"":""Point"",""coordinates"":[114.2501786,-8.3225919]}"
68,18.955719696969698,0.005328925619834695,426.15333333333325,0.32382046182366403,5.267834601305874,2024-01,Location_69,"{""type"":""Point"",""coordinates"":[114.16769330000001,-8.374338400000001]}"
69,14.862500000000002,0.005226911157024776,395.92893939393934,0.34238886695026266,5.281437555650453,2024-01,Location_70,"{""type"":""Point"",""coordinates"":[114.0986392,-8.3408302]}"
70,15.096287878787882,0.005310898760330563,406.607765151515,0.34540424546656606,5.271880526342733,2024-01,Location_71,"{""type"":""Point"",""coordinates"":[114.10042550000001,-8.3430484]}"
71,16.511704545454553,0.005178168044077118,468.53034090909074,0.4164737948615524,5.287341190944246,2024-01,Location_72,"{""type"":""Point"",""coordinates"":[114.09903280000002,-8.344247299999997]}"
72,15.708598484848492,0.00544605716253442,324.9347348484848,0.2046944242666845,5.252568030385067,2024-01,Location_73,"{""type"":""Point"",""coordinates"":[114.0996923,-8.3491469]}"
73,14.60049242424243,0.005359176997245164,310.3413636363637,0.22374620757526806,5.263721240792944,2024-01,Location_74,"{""type"":""Point"",""coordinates"":[114.10307490000001,-8.3492534]}"
74,17.178825757575762,0.005266046831955906,452.0015909090909,0.2998565611734275,5.27725494376235,2024-01,Location_75,"{""type"":""Point"",""coordinates"":[114.1062395,-8.3439262]}"
75,17.100378787878793,0.005354476584022023,439.9226136363636,0.20155830123505222,5.26343266675548,2024-01,Location_76,"{""type"":""Point"",""coordinates"":[114.0815615,-8.344414199999997]}"
76,15.218522727272733,0.005326670110192821,358.8170454545455,0.17077595233100587,5.267642836820992,2024-01,Location_77,"{""type"":""Point"",""coordinates"":[114.0807787,-8.3547493]}"
77,15.75901515151515,0.005428409090909074,347.86060606060613,0.16973739177657854,5.256653358145049,2024-01,Location_78,"{""type"":""Point"",""coordinates"":[114.0670102,-8.3679627]}"
78,14.973598484848486,0.005388619146005493,396.2782954545455,0.23162553786858928,5.260917303241811,2024-01,Location_79,"{""type"":""Point"",""coordinates"":[114.09344770000001,-8.328583499999999]}"
79,19.12405303030303,0.005163670798898055,566.9329924242422,0.3108251299308468,5.289777550445081,2024-01,Location_80,"{""type"":""Point"",""coordinates"":[114.0779764,-8.322377600000001]}"
80,17.38882575757576,0.005175086088154254,587.3019696969696,0.39693512891585425,5.289335074755701,2024-01,Location_81,"{""type"":""Point"",""coordinates"":[114.07825000000001,-8.2996587]}"
81,15.57477272727273,0.005550878099173539,334.93151515151516,0.14316300371308932,5.239356067173261,2024-01,Location_82,"{""type"":""Point"",""coordinates"":[114.0679359,-8.3124835]}"
82,17.083939393939396,0.005139927685950396,568.9148863636364,0.33590224237434024,5.293701475668954,2024-01,Location_83,"{""type"":""Point"",""coordinates"":[114.0799106,-8.329437400000002]}"
83,15.606136363636367,0.005374483471074364,396.21041666666656,0.2633261310024513,5.262208959385041,2024-01,Location_84,"{""type"":""Point"",""coordinates"":[114.07913680000001,-8.337677099999999]}"
84,16.11189393939394,0.005273484848484832,379.3420833333333,0.23081779297062774,5.274641230805943,2024-01,Location_85,"{""type"":""Point"",""coordinates"":[114.08717240000001,-8.3048017]}"
85,16.2001893939394,0.005383384986225879,433.0236742424241,0.2291305508240347,5.259455203788126,2024-01,Location_86,"{""type"":""Point"",""coordinates"":[113.9904948,-8.277532]}"
86,16.394848484848485,0.0052585227272727115,491.7733333333333,0.4005767517520948,5.276457998449594,2024-01,Location_87,"{""type"":""Point"",""coordinates"":[113.988219,-8.284034900000002]}"
87,17.94170454545455,0.005305191115702464,400.7462784090909,0.3085165114902938,5.270582869244118,2024-01,Location_88,"{""type"":""Point"",""coordinates"":[114.36515000000001,-8.149307]}"
88,19.854971590909095,0.005176485020661141,550.2109090909091,0.3781436449137492,5.2900579420161,2024-01,Location_89,"{""type"":""Point"",""coordinates"":[114.37499600000001,-8.151874]}"
89,17.249829545454546,0.005191296487603289,496.76093750000007,0.3614711272345923,5.286348947391519,2024-01,Location_90,"{""type"":""Point"",""coordinates"":[114.36188600000001,-8.158038]}"
90,16.16539772727273,0.005469679752066099,301.3617613636364,0.22579822941451902,5.248292478030361,2024-01,Location_91,"{""type"":""Point"",""coordinates"":[114.37027400000001,-8.160682]}"
91,15.175795454545456,0.005256611570247917,472.8665909090908,0.2177489219086625,5.278022791007541,2024-01,Location_92,"{""type"":""Point"",""coordinates"":[114.2876944,-8.2550833]}"
92,16.759696969696975,0.005374948347107423,435.915,0.20258421833123183,5.261095920578592,2024-01,Location_93,"{""type"":""Point"",""coordinates"":[114.0484745,-8.345791499999999]}"
93,16.46689393939394,0.005275189393939378,408.0345075757575,0.26778572554708024,5.277168201577555,2024-01,Location_94,"{""type"":""Point"",""coordinates"":[113.9812861,-8.255276000000002]}"
94,17.349924242424244,0.005228081955922848,435.19113636363636,0.31774511571667696,5.281328664264389,2024-01,Location_95,"{""type"":""Point"",""coordinates"":[114.04250760000001,-8.265384200000002]}"
95,16.688409090909097,0.005293405647382904,430.7222348484849,0.2913923263555677,5.274171196939155,2024-01,Location_96,"{""type"":""Point"",""coordinates"":[114.0041241,-8.269391]}"
96,17.192196969696976,0.005244576446280976,472.3320833333333,0.29804820837362594,5.279147911647471,2024-01,Location_97,"{""type"":""Point"",""coordinates"":[114.04143100000002,-8.2769302]}"
97,14.979734848484853,0.005391976584022021,312.530946969697,0.15904039095465994,5.259736039653626,2024-01,Location_98,"{""type"":""Point"",""coordinates"":[114.0497204,-8.364899100000002]}"
98,16.153863636363635,0.005270850550964171,456.485606060606,0.2273661059169101,5.2747567950493535,2024-01,Location_99,"{""type"":""Point"",""coordinates"":[114.0466442,-8.3332209]}"
99,16.297083333333333,0.005235606060606044,368.1101136363637,0.39291923302437537,5.28034536344289,2024-01,Location_100,"{""type"":""Point"",""coordinates"":[114.04905450000001,-8.356306400000001]}"
100,17.189431818181827,0.005271556473829184,583.2932575757576,0.3266592287953946,5.276430478993366,2024-01,Location_101,"{""type"":""Point"",""coordinates"":[114.0053449,-8.280977199999999]}"
101,15.944204545454552,0.005135123966942132,485.7004545454544,0.2934790916857524,5.294103284754005,2024-01,Location_102,"{""type"":""Point"",""coordinates"":[114.0057992,-8.2755645]}"
102,14.069242424242425,0.005534762396694197,327.0301515151515,0.15472298863350314,5.2396343365551665,2024-01,Location_103,"{""type"":""Point"",""coordinates"":[114.04859250000001,-8.3419653]}"
103,14.551477272727277,0.005597710055096403,310.3414772727272,0.1537756450382611,5.232868373659428,2024-01,Location_104,"{""type"":""Point"",""coordinates"":[114.05003890000002,-8.3698392]}"
104,17.23977272727273,0.0054751291322313895,333.41502840909084,0.18483731013949506,5.248402336687923,2024-01,Location_105,"{""type"":""Point"",""coordinates"":[114.368542,-8.151552]}"
105,16.59598484848485,0.005213860192837449,469.54094696969696,0.19064393619412112,5.282993070146281,2024-01,Location_106,"{""type"":""Point"",""coordinates"":[114.1680115,-8.5397845]}"
106,18.76981060606061,0.0052090564738291835,562.4368181818181,0.3620311572491586,5.284048702123267,2024-01,Location_107,"{""type"":""Point"",""coordinates"":[113.985468,-8.2611864]}"
107,17.799128787878796,0.005236966253443511,490.79022727272724,0.355910579219833,5.279461951954288,2024-01,Location_108,"{""type"":""Point"",""coordinates"":[113.98042680000002,-8.2630494]}"
108,17.72628787878788,0.005274741735537173,424.17738636363623,0.35055987526529675,5.276304334085449,2024-01,Location_109,"{""type"":""Point"",""coordinates"":[114.0412141,-8.268938700000001]}"
109,14.308371212121216,0.005332730716253428,361.11386363636365,0.1920230077080636,5.268366148375873,2024-01,Location_110,"{""type"":""Point"",""coordinates"":[114.04995670000001,-8.338308]}"
110,18.07011363636364,0.005414721074380149,513.0219696969697,0.48040634483132266,5.255633734380742,2024-01,Location_111,"{""type"":""Point"",""coordinates"":[114.04832000000002,-8.352445000000001]}"
111,15.08356060606061,0.005497796143250672,353.00708333333336,0.15928966957442806,5.244984275577688,2024-01,Location_112,"{""type"":""Point"",""coordinates"":[114.04996040000002,-8.359667]}"
112,18.03275568181818,0.005294034090909074,437.30125000000004,0.27044833450034617,5.272410138869743,2024-01,Location_113,"{""type"":""Point"",""coordinates"":[114.36509,-8.159673999999999]}"
113,19.453437500000003,0.005255720557851224,674.5740909090908,0.36746983650104115,5.279988356376805,2024-01,Location_114,"{""type"":""Point"",""coordinates"":[114.417266,-8.057668]}"
114,17.94170454545455,0.005305191115702464,400.7462784090909,0.3085165114902938,5.270582869244118,2024-01,Location_115,"{""type"":""Point"",""coordinates"":[114.36515000000001,-8.149307]}"
115,19.854971590909095,0.005176485020661141,550.2109090909091,0.3781436449137492,5.2900579420161,2024-01,Location_116,"{""type"":""Point"",""coordinates"":[114.37499600000001,-8.151874]}"
116,17.249829545454546,0.005191296487603289,496.76093750000007,0.3614711272345923,5.286348947391519,2024-01,Location_117,"{""type"":""Point"",""coordinates"":[114.36188600000001,-8.158038]}"
117,16.16539772727273,0.005469679752066099,301.3617613636364,0.22579822941451902,5.248292478030361,2024-01,Location_118,"{""type"":""Point"",""coordinates"":[114.37027400000001,-8.160682]}"
118,15.175795454545456,0.005256611570247917,472.8665909090908,0.2177489219086625,5.278022791007541,2024-01,Location_119,"{""type"":""Point"",""coordinates"":[114.2876944,-8.2550833]}"
119,16.759696969696975,0.005374948347107423,435.915,0.20258421833123183,5.261095920578592,2024-01,Location_120,"{""type"":""Point"",""coordinates"":[114.0484745,-8.345791499999999]}"
120,16.46689393939394,0.005275189393939378,408.0345075757575,0.26778572554708024,5.277168201577555,2024-01,Location_121,"{""type"":""Point"",""coordinates"":[113.9812861,-8.255276000000002]}"
121,17.349924242424244,0.005228081955922848,435.19113636363636,0.31774511571667696,5.281328664264389,2024-01,Location_122,"{""type"":""Point"",""coordinates"":[114.04250760000001,-8.265384200000002]}"
122,16.688409090909097,0.005293405647382904,430.7222348484849,0.2913923263555677,5.274171196939155,2024-01,Location_123,"{""type"":""Point"",""coordinates"":[114.0041241,-8.269391]}"
123,17.192196969696976,0.005244576446280976,472.3320833333333,0.29804820837362594,5.279147911647471,2024-01,Location_124,"{""type"":""Point"",""coordinates"":[114.04143100000002,-8.2769302]}"
124,14.979734848484853,0.005391976584022021,312.530946969697,0.15904039095465994,5.259736039653626,2024-01,Location_125,"{""type"":""Point"",""coordinates"":[114.0497204,-8.364899100000002]}"
125,16.153863636363635,0.005270850550964171,456.485606060606,0.2273661059169101,5.2747567950493535,2024-01,Location_126,"{""type"":""Point"",""coordinates"":[114.0466442,-8.3332209]}"
126,16.297083333333333,0.005235606060606044,368.1101136363637,0.39291923302437537,5.28034536344289,2024-01,Location_127,"{""type"":""Point"",""coordinates"":[114.04905450000001,-8.356306400000001]}"
127,17.189431818181827,0.005271556473829184,583.2932575757576,0.3266592287953946,5.276430478993366,2024-01,Location_128,"{""type"":""Point"",""coordinates"":[114.0053449,-8.280977199999999]}"
128,15.944204545454552,0.005135123966942132,485.7004545454544,0.2934790916857524,5.294103284754005,2024-01,Location_129,"{""type"":""Point"",""coordinates"":[114.0057992,-8.2755645]}"
129,14.069242424242425,0.005534762396694197,327.0301515151515,0.15472298863350314,5.2396343365551665,2024-01,Location_130,"{""type"":""Point"",""coordinates"":[114.04859250000001,-8.3419653]}"
130,14.551477272727277,0.005597710055096403,310.3414772727272,0.1537756450382611,5.232868373659428,2024-01,Location_131,"{""type"":""Point"",""coordinates"":[114.05003890000002,-8.3698392]}"
131,17.23977272727273,0.0054751291322313895,333.41502840909084,0.18483731013949506,5.248402336687923,2024-01,Location_132,"{""type"":""Point"",""coordinates"":[114.368542,-8.151552]}"
132,16.59598484848485,0.005213860192837449,469.54094696969696,0.19064393619412112,5.282993070146281,2024-01,Location_133,"{""type"":""Point"",""coordinates"":[114.1680115,-8.5397845]}"
133,18.76981060606061,0.0052090564738291835,562.4368181818181,0.3620311572491586,5.284048702123267,2024-01,Location_134,"{""type"":""Point"",""coordinates"":[113.985468,-8.2611864]}"
134,17.799128787878796,0.005236966253443511,490.79022727272724,0.355910579219833,5.279461951954288,2024-01,Location_135,"{""type"":""Point"",""coordinates"":[113.98042680000002,-8.2630494]}"
135,17.72628787878788,0.005274741735537173,424.17738636363623,0.35055987526529675,5.276304334085449,2024-01,Location_136,"{""type"":""Point"",""coordinates"":[114.0412141,-8.268938700000001]}"
136,14.308371212121216,0.005332730716253428,361.11386363636365,0.1920230077080636,5.268366148375873,2024-01,Location_137,"{""type"":""Point"",""coordinates"":[114.04995670000001,-8.338308]}"
137,18.07011363636364,0.005414721074380149,513.0219696969697,0.48040634483132266,5.255633734380742,2024-01,Location_138,"{""type"":""Point"",""coordinates"":[114.04832000000002,-8.352445000000001]}"
138,15.08356060606061,0.005497796143250672,353.00708333333336,0.15928966957442806,5.244984275577688,2024-01,Location_139,"{""type"":""Point"",""coordinates"":[114.04996040000002,-8.359667]}"
139,18.03275568181818,0.005294034090909074,437.30125000000004,0.27044833450034617,5.272410138869743,2024-01,Location_140,"{""type"":""Point"",""coordinates"":[114.36509,-8.159673999999999]}"
140,19.453437500000003,0.005255720557851224,674.5740909090908,0.36746983650104115,5.279988356376805,2024-01,Location_141,"{""type"":""Point"",""coordinates"":[114.417266,-8.057668]}"
141,14.621534090909096,0.005359684917355356,327.294375,0.3475225414649618,5.264167052910995,2024-02,Location_1,"{""type"":""Point"",""coordinates"":[113.58901680000001,-8.1857279]}"
142,17.09039772727273,0.005496539256198331,310.6578409090909,0.1342087616892621,5.244507055556836,2024-02,Location_2,"{""type"":""Point"",""coordinates"":[113.7398625,-8.3679883]}"
143,17.830340909090907,0.005160304752066098,574.1839204545454,0.24468903290193972,5.291426499343638,2024-02,Location_3,"{""type"":""Point"",""coordinates"":[113.4271599,-8.0869809]}"
144,18.723011363636363,0.0052444473140495695,488.4625568181817,0.36640795415693583,5.280574458103427,2024-02,Location_4,"{""type"":""Point"",""coordinates"":[113.7848458,-8.174720900000002]}"
145,16.953693181818185,0.005378434917355356,519.829090909091,0.35909599152996696,5.267613482105068,2024-02,Location_5,"{""type"":""Point"",""coordinates"":[113.7331134,-8.2720625]}"
146,15.241079545454546,0.0053225723140495704,416.5029545454546,0.14648960407434508,5.267871398824221,2024-02,Location_6,"{""type"":""Point"",""coordinates"":[113.59003130000002,-8.195598600000002]}"
147,15.51909090909091,0.005509013429752049,282.3507954545455,0.1808340913677601,5.243882311371876,2024-02,Location_7,"{""type"":""Point"",""coordinates"":[113.7496935,-8.2425728]}"
148,17.795909090909092,0.0051544679752065945,659.3123863636363,0.33298654787940807,5.2924682335880355,2024-02,Location_8,"{""type"":""Point"",""coordinates"":[113.6080524,-8.1448339]}"
149,15.144488636363636,0.0051948347107437865,447.17562499999997,0.38638898702034996,5.284916281336291,2024-02,Location_9,"{""type"":""Point"",""coordinates"":[113.67497800000001,-8.1956235]}"
150,15.767443181818187,0.005249328512396677,336.8504545454545,0.4624758199976464,5.276990572113032,2024-02,Location_10,"{""type"":""Point"",""coordinates"":[113.7422956,-8.2389905]}"
151,19.44318181818182,0.0051692923553718845,664.7131818181817,0.3803823800453248,5.290026465111064,2024-02,Location_11,"{""type"":""Point"",""coordinates"":[113.758578,-8.113303]}"
152,16.440568181818186,0.005254493801652876,432.64875000000006,0.337655527307322,5.27728171263409,2024-02,Location_12,"{""type"":""Point"",""coordinates"":[113.6962649,-8.3182875]}"
153,15.014715909090912,0.0055729080578512235,306.9024431818182,0.05968811787849906,5.235356198356277,2024-02,Location_13,"{""type"":""Point"",""coordinates"":[113.7003261,-8.3856748]}"
