system:index,Aspect,CHIRPS,Elevation,Location,Slope,VH,VV,end_date,start_date,.geo
0_17,127.58026339554648,162.09182333946228,81.0,Location_18,3.543996274955329,-18.617252917658046,-11.459956468999723,2024-02,2024-01,"{""type"":""Point"",""coordinates"":[114.28659600000002,-8.338384]}"
0_18,165.82297163301715,287.24693965911865,123.0,Location_19,1.2752911033058199,-15.352793684869544,-8.868491819947264,2024-02,2024-01,"{""type"":""Point"",""coordinates"":[113.7557968,-8.2473061]}"
0_19,161.38357576106492,184.937664270401,158.0,Location_20,1.9566380132089982,-16.245373619605715,-8.900641921787097,2024-02,2024-01,"{""type"":""Point"",""coordinates"":[114.253352,-8.293493]}"
0_20,161.38357576106492,184.937664270401,158.0,Location_21,1.9566380132089982,-16.245373619605715,-8.900641921787097,2024-02,2024-01,"{""type"":""Point"",""coordinates"":[114.253352,-8.293493]}"
0_21,194.17619786562622,254.55445957183838,42.0,Location_22,1.2752864353782123,-13.967837808423043,-8.364888850257246,2024-02,2024-01,"{""type"":""Point"",""coordinates"":[113.591079,-8.223143700000001]}"
0_22,270.0,234.9496693611145,41.0,Location_23,0.6248814142426042,-18.21042350521411,-10.024170369350944,2024-02,2024-01,"{""type"":""Point"",""coordinates"":[113.6614129,-8.321079100000002]}"
0_23,314.6794386533621,190.3953914642334,29.0,Location_24,0.4396816609558936,-14.499744090677652,-7.86124383009076,2024-02,2024-01,"{""type"":""Point"",""coordinates"":[114.113532,-8.5555238]}"
0_24,314.6794386533621,190.3953914642334,29.0,Location_25,0.4396816609558936,-14.499744090677652,-7.86124383009076,2024-02,2024-01,"{""type"":""Point"",""coordinates"":[114.113532,-8.5555238]}"
0_25,283.9036954372952,311.1828508377075,579.0,Location_26,3.854047768235416,-16.442546877786775,-9.941929975405253,2024-02,2024-01,"{""type"":""Point"",""coordinates"":[113.9183441,-8.038575200000002]}"
0_26,191.42116236757437,292.520290851593,457.0,Location_27,1.5766486696492263,-16.185752022391025,-10.919871158965641,2024-02,2024-01,"{""type"":""Point"",""coordinates"":[113.91352180000001,-8.1091517]}"
0_27,180.0,293.81571531295776,348.0,Location_28,0.3091606457115311,-16.81131334732721,-12.414039115400954,2024-02,2024-01,"{""type"":""Point"",""coordinates"":[113.8416282,-8.1095361]}"
0_28,222.2703867049821,325.7870578765869,374.0,Location_29,12.339629271007004,-14.80298870623038,-9.016991655758241,2024-02,2024-01,"{""type"":""Point"",""coordinates"":[113.756745,-8.062593099999999]}"
0_29,45.288032598775594,291.300740480423,434.0,Location_30,0.4394294554228992,-17.412199465181775,-9.072575220723314,2024-02,2024-01,"{""type"":""Point"",""coordinates"":[113.8966437,-8.1111778]}"
0_30,161.39350256102256,309.14767265319824,352.0,Location_31,0.978547236110638,-16.904595847643147,-9.093166409548191,2024-02,2024-01,"{""type"":""Point"",""coordinates"":[113.83961820000002,-8.0655167]}"
0_31,130.88399549596815,230.2790184020996,52.0,Location_32,3.302750239390467,-14.449378880777124,-10.825592746847258,2024-02,2024-01,"{""type"":""Point"",""coordinates"":[113.7145418,-8.343479]}"
0_32,300.71026160684545,293.81571531295776,277.0,Location_33,1.8155200980716353,-15.906869414204406,-9.746155201071907,2024-02,2024-01,"{""type"":""Point"",""coordinates"":[113.811796,-8.1106879]}"
0_33,236.57398714757093,325.7870578765869,213.0,Location_34,2.2438059906490384,-13.53617876213459,-9.661365380988139,2024-02,2024-01,"{""type"":""Point"",""coordinates"":[113.78480230000001,-8.0915488]}"
0_34,63.66458823294643,291.300740480423,371.0,Location_35,1.3935308245745066,-17.324834077151547,-10.357005434119257,2024-02,2024-01,"{""type"":""Point"",""coordinates"":[113.8546869,-8.1094325]}"
0_35,238.2529538312973,291.300740480423,354.0,Location_36,2.9352972926545697,-14.794989093465949,-9.198450729107646,2024-02,2024-01,"{""type"":""Point"",""coordinates"":[113.85094620000001,-8.111316500000001]}"
0_36,206.80798657027822,228.80666971206665,38.0,Location_37,0.6927521066319213,-18.110280020543062,-9.990799735266037,2024-02,2024-01,"{""type"":""Point"",""coordinates"":[113.63007000000002,-8.314846]}"
0_37,37.163040254973325,206.07022857666016,20.0,Location_38,1.5514138329018081,-16.777195279936645,-7.124808751100129,2024-02,2024-01,"{""type"":""Point"",""coordinates"":[113.55718400000002,-8.344834000000002]}"
0_38,-0.0,291.300740480423,432.0,Location_39,1.2364626041759954,-15.938798117172057,-9.043564457746923,2024-02,2024-01,"{""type"":""Point"",""coordinates"":[113.8920326,-8.1103599]}"
0_39,327.4586746785951,276.2727265357971,310.0,Location_40,6.93401880816071,-15.873289689183173,-7.938295526628143,2024-02,2024-01,"{""type"":""Point"",""coordinates"":[113.86003250000002,-8.188610000000002]}"
0_40,186.7774590923472,291.300740480423,328.0,Location_41,10.467503254681601,-11.932635414994289,-5.812462047004845,2024-02,2024-01,"{""type"":""Point"",""coordinates"":[113.8566251,-8.1378342]}"
0_41,263.721864949637,325.7870578765869,434.0,Location_42,5.63606316710187,-14.092428333993974,-8.355711500938096,2024-02,2024-01,"{""type"":""Point"",""coordinates"":[113.75338420000001,-8.0550701]}"
0_42,321.0616537051022,315.6869602203369,469.0,Location_43,3.9683738282350243,-17.808921155905058,-11.230358918128344,2024-02,2024-01,"{""type"":""Point"",""coordinates"":[113.88222780000001,-8.0708625]}"
0_43,126.59615716126879,325.7870578765869,246.0,Location_44,1.555364240977667,-15.03564096305295,-6.162969239134418,2024-02,2024-01,"{""type"":""Point"",""coordinates"":[113.7693148,-8.0760971]}"
0_44,137.85850094999887,274.21333146095276,338.0,Location_45,19.25443590958613,-14.417738570919916,-9.03430769171692,2024-02,2024-01,"{""type"":""Point"",""coordinates"":[113.51082000000001,-8.111429999999999]}"
0_45,132.22463042171424,318.7426788806915,251.0,Location_46,5.047324005797438,-16.226103523373236,-6.465324162243138,2024-02,2024-01,"{""type"":""Point"",""coordinates"":[113.742248,-8.096726]}"
0_46,208.5434891467994,291.300740480423,362.0,Location_47,4.565536977668578,-14.474694082652405,-8.260200287745569,2024-02,2024-01,"{""type"":""Point"",""coordinates"":[113.8651663,-8.138039]}"
0_47,20.170261691057206,308.9373514652252,217.0,Location_48,3.6181732401389644,-12.810540899650848,-9.139139820891648,2024-02,2024-01,"{""type"":""Point"",""coordinates"":[113.79193360000001,-8.141814]}"
0_48,170.43639841237922,198.38162541389465,15.0,Location_49,1.8804507088848865,-16.30449093353872,-10.476078453017278,2024-02,2024-01,"{""type"":""Point"",""coordinates"":[113.63804620000002,-8.4228401]}"
0_49,164.47854193983434,325.0202260017395,673.0,Location_50,12.626185376726541,-13.486743693540111,-5.7827155305221725,2024-02,2024-01,"{""type"":""Point"",""coordinates"":[113.729584,-8.036726100000001]}"
0_50,225.28987637671196,291.300740480423,381.0,Location_51,1.3181244767463918,-18.742823560491214,-9.313194344326158,2024-02,2024-01,"{""type"":""Point"",""coordinates"":[113.87472940000002,-8.137377900000002]}"
0_51,206.79780295949348,293.81571531295776,285.0,Location_52,1.385177392669819,-16.575469544361702,-9.031743177213428,2024-02,2024-01,"{""type"":""Point"",""coordinates"":[113.829108,-8.13990736]}"
0_52,305.26369463721846,293.81571531295776,258.0,Location_53,2.6755351938543024,-17.206155453466934,-12.704071180511832,2024-02,2024-01,"{""type"":""Point"",""coordinates"":[113.8134338,-8.140642100000003]}"
0_53,180.0,309.14767265319824,315.0,Location_54,0.9274099368650546,-15.61667683707102,-8.992480069100893,2024-02,2024-01,"{""type"":""Point"",""coordinates"":[113.821405,-8.0635302]}"
0_54,326.04166661215896,293.81571531295776,291.0,Location_55,1.1180660751318754,-12.942979271013705,-7.248443909769435,2024-02,2024-01,"{""type"":""Point"",""coordinates"":[113.84314230000001,-8.139423]}"
0_55,33.971753086983355,206.9225664138794,14.0,Location_56,1.1182424461983484,-15.3415435050926,-9.38554182580935,2024-02,2024-01,"{""type"":""Point"",""coordinates"":[113.539633,-8.339186]}"
0_56,209.99490362713902,302.947793006897,135.0,Location_57,2.497229203614457,-17.87961372173833,-10.225666137997218,2024-02,2024-01,"{""type"":""Point"",""coordinates"":[113.725983,-8.130873000000001]}"
0_57,270.0,253.45806622505188,61.0,Location_58,1.8737681669990947,-16.923150052782606,-9.909387903075856,2024-02,2024-01,"{""type"":""Point"",""coordinates"":[113.65310080000002,-8.2622773]}"
0_58,180.0,216.1498007774353,30.0,Location_59,0.3091606457115311,-18.13856406629199,-11.551853458761693,2024-02,2024-01,"{""type"":""Point"",""coordinates"":[113.663474,-8.351720999999998]}"
0_59,180.0,228.70927000045776,40.0,Location_60,0.9274099368650546,-19.00358028098619,-10.235370439487928,2024-02,2024-01,"{""type"":""Point"",""coordinates"":[113.609706,-8.293213999999999]}"
0_60,270.0,228.80666971206665,38.0,Location_61,0.3124367187837487,-17.558704385219,-9.515663956307828,2024-02,2024-01,"{""type"":""Point"",""coordinates"":[113.620309,-8.304602]}"
0_61,270.0,228.80666971206665,40.0,Location_62,0.9372378325718825,-14.295579042687374,-8.957505759679384,2024-02,2024-01,"{""type"":""Point"",""coordinates"":[113.62319600000001,-8.305028000000002]}"
0_62,243.6765909989292,228.80666971206665,39.0,Location_63,0.6971635006704505,-14.49673125044116,-8.59450389330665,2024-02,2024-01,"{""type"":""Point"",""coordinates"":[113.633117,-8.318636]}"
0_63,251.74638247903528,228.80666971206665,36.0,Location_64,0.9869400088169057,-15.848612574092675,-7.868132807103734,2024-02,2024-01,"{""type"":""Point"",""coordinates"":[113.642564,-8.325619000000001]}"
0_64,153.1883225285531,203.6711950302124,11.0,Location_65,1.3853468091580883,-15.68564191269084,-10.397537469082836,2024-02,2024-01,"{""type"":""Point"",""coordinates"":[113.56801710000002,-8.3773695]}"
0_65,90.0,203.6711950302124,13.0,Location_66,0.6249681041723805,-15.88345484679663,-8.80060348342972,2024-02,2024-01,"{""type"":""Point"",""coordinates"":[113.5584691,-8.375579599999998]}"
0_66,90.0,206.8409240245819,8.0,Location_67,0.6249667660685571,-18.17077812887891,-10.306263840924538,2024-02,2024-01,"{""type"":""Point"",""coordinates"":[113.54356270000001,-8.3745865]}"
0_67,116.32015332654304,206.8409240245819,8.0,Location_68,0.6972435743415517,-16.569446470531307,-10.348541350562055,2024-02,2024-01,"{""type"":""Point"",""coordinates"":[113.5363415,-8.374529100000002]}"
0_68,288.25150749075414,206.8409240245819,7.0,Location_69,0.9870501993514907,-15.205764529119866,-10.185430338438886,2024-02,2024-01,"{""type"":""Point"",""coordinates"":[113.5306522,-8.3735012]}"
0_69,134.69295559019906,206.8409240245819,17.0,Location_70,0.8791018737812362,-19.026640984457664,-11.507787861704278,2024-02,2024-01,"{""type"":""Point"",""coordinates"":[113.5482502,-8.373497599999999]}"
0_70,180.0,308.9373514652252,209.0,Location_71,2.163117219843462,-17.56086909793589,-10.30888922792416,2024-02,2024-01,"{""type"":""Point"",""coordinates"":[113.756181,-8.109132]}"
0_71,270.0,315.6869602203369,381.0,Location_72,0.31225176542894223,-17.261649509024988,-10.356449522837394,2024-02,2024-01,"{""type"":""Point"",""coordinates"":[113.85787430000002,-8.0684157]}"
0_72,82.94271771475874,257.33318996429443,148.0,Location_73,2.5147410749591503,-18.525912539999545,-10.984518884428548,2024-02,2024-01,"{""type"":""Point"",""coordinates"":[114.3501787,-7.9473159]}"
0_73,63.65519710736399,257.33318996429443,118.0,Location_74,2.089090210720029,-15.403561774698767,-8.506018411999438,2024-02,2024-01,"{""type"":""Point"",""coordinates"":[114.355861,-7.941827]}"
0_74,61.62606207265996,230.36337804794312,258.0,Location_75,3.8973618317918333,-17.202757299414216,-9.560703782587474,2024-02,2024-01,"{""type"":""Point"",""coordinates"":[114.3620599,-8.027338199999999]}"
0_75,51.60984471945696,237.52083253860474,169.0,Location_76,1.990548952763186,-18.247550143846404,-8.22322753779014,2024-02,2024-01,"{""type"":""Point"",""coordinates"":[114.34683000000001,-7.9507058000000015]}"
0_76,82.94271771475874,257.33318996429443,148.0,Location_77,2.5147410749591503,-18.525912539999545,-10.984518884428548,2024-02,2024-01,"{""type"":""Point"",""coordinates"":[114.3501787,-7.9473159]}"
0_77,63.65519710736399,257.33318996429443,118.0,Location_78,2.089090210720029,-15.403561774698767,-8.506018411999438,2024-02,2024-01,"{""type"":""Point"",""coordinates"":[114.355861,-7.941827]}"
0_78,61.62606207265996,230.36337804794312,258.0,Location_79,3.8973618317918333,-17.202757299414216,-9.560703782587474,2024-02,2024-01,"{""type"":""Point"",""coordinates"":[114.3620599,-8.027338199999999]}"
0_79,51.60984471945696,237.52083253860474,169.0,Location_80,1.990548952763186,-18.247550143846404,-8.22322753779014,2024-02,2024-01,"{""type"":""Point"",""coordinates"":[114.34683000000001,-7.9507058000000015]}"
0_80,94.14078362870269,230.2790184020996,109.0,Location_81,12.63589331122153,-14.383690285500458,-8.640217549008732,2024-02,2024-01,"{""type"":""Point"",""coordinates"":[113.7079033,-8.342502099999999]}"
0_81,221.47118709159133,308.9373514652252,221.0,Location_82,3.2972308119296794,-14.508618518427882,-7.771860785006748,2024-02,2024-01,"{""type"":""Point"",""coordinates"":[113.750323,-8.105277]}"
0_82,270.0,289.512332201004,110.0,Location_83,1.2493472097299745,-14.610842749517039,-8.02691421197767,2024-02,2024-01,"{""type"":""Point"",""coordinates"":[113.7332006,-8.2366671]}"
0_83,326.035724775711,289.512332201004,99.0,Location_84,1.1181441524719447,-13.510046276742335,-9.02706988546977,2024-02,2024-01,"{""type"":""Point"",""coordinates"":[113.716471,-8.228994]}"
0_84,108.25596773704648,253.45806622505188,75.0,Location_85,0.9868173057658813,-17.511147293284967,-9.760894430205314,2024-02,2024-01,"{""type"":""Point"",""coordinates"":[113.69462470000002,-8.2707958]}"
0_85,347.3446767349673,267.7015724182129,65.0,Location_86,2.8494028728040317,-15.307469674196577,-8.303378069274336,2024-02,2024-01,"{""type"":""Point"",""coordinates"":[113.62905240000002,-8.240609099999999]}"
0_86,180.0,235.98957085609436,17.0,Location_87,0.3091606457115311,-14.10528399177881,-9.82103647130644,2024-02,2024-01,"{""type"":""Point"",""coordinates"":[113.3805608,-8.198559000000001]}"
0_87,206.82120523600645,186.23032093048096,55.0,Location_88,0.6928328876474595,-15.737928796181402,-8.722943976929418,2024-02,2024-01,"{""type"":""Point"",""coordinates"":[114.16867670000002,-8.5359341]}"
0_88,206.82120523600645,186.23032093048096,55.0,Location_89,0.6928328876474595,-15.737928796181402,-8.722943976929418,2024-02,2024-01,"{""type"":""Point"",""coordinates"":[114.16867670000002,-8.5359341]}"
0_89,230.99672246268287,226.7821011543274,558.0,Location_90,4.412337553346409,-16.019869795266988,-11.697275387645258,2024-02,2024-01,"{""type"":""Point"",""coordinates"":[114.2675348,-8.1692659]}"
0_90,102.40586967689916,178.92147541046143,60.0,Location_91,2.8757273871239692,-14.199315267063495,-8.375655482714219,2024-02,2024-01,"{""type"":""Point"",""coordinates"":[114.378042,-8.161409]}"
0_91,147.7321818739274,178.92147541046143,186.0,Location_92,2.9225110585317187,-15.319049230046257,-8.607757819682625,2024-02,2024-01,"{""type"":""Point"",""coordinates"":[114.35462600000001,-8.157244]}"
0_92,230.99672246268287,226.7821011543274,558.0,Location_93,4.412337553346409,-16.019869795266988,-11.697275387645258,2024-02,2024-01,"{""type"":""Point"",""coordinates"":[114.2675348,-8.1692659]}"
0_93,102.40586967689916,178.92147541046143,60.0,Location_94,2.8757273871239692,-14.199315267063495,-8.375655482714219,2024-02,2024-01,"{""type"":""Point"",""coordinates"":[114.378042,-8.161409]}"
0_94,147.7321818739274,178.92147541046143,186.0,Location_95,2.9225110585317187,-15.319049230046257,-8.607757819682625,2024-02,2024-01,"{""type"":""Point"",""coordinates"":[114.35462600000001,-8.157244]}"
0_95,,,,Location_96,,,,2024-02,2024-01,"{""type"":""Point"",""coordinates"":[114.2414906,-85.113589]}"
0_96,83.72402425356522,195.06964206695557,166.0,Location_97,2.825831546325676,-14.513495044676345,-10.252562268883365,2024-02,2024-01,"{""type"":""Point"",""coordinates"":[114.330948,-8.1943103]}"
0_97,18.626145823942867,170.56106185913086,57.0,Location_98,3.9089457328641175,-14.617400799433844,-5.143513552941837,2024-02,2024-01,"{""type"":""Point"",""coordinates"":[114.24149060000002,-8.511358899999998]}"
0_98,83.72402425356522,195.06964206695557,166.0,Location_99,2.825831546325676,-14.513495044676345,-10.252562268883365,2024-02,2024-01,"{""type"":""Point"",""coordinates"":[114.330948,-8.1943103]}"
0_99,198.62815167072745,153.9978425502777,19.0,Location_100,0.9786718058053532,-16.048486496969925,-8.723970911701894,2024-02,2024-01,"{""type"":""Point"",""coordinates"":[114.327712,-8.555472]}"
0_100,198.62815167072745,153.9978425502777,19.0,Location_101,0.9786718058053532,-16.048486496969925,-8.723970911701894,2024-02,2024-01,"{""type"":""Point"",""coordinates"":[114.327712,-8.555472]}"
0_101,16.11064770842733,198.38162541389465,11.0,Location_102,2.251451407058886,-21.677105353488386,-14.155560653042093,2024-02,2024-01,"{""type"":""Point"",""coordinates"":[113.6177258,-8.432400999999999]}"
0_102,189.56215136765624,181.01786947250366,7.0,Location_103,1.8804426960648806,-14.17074992168971,-8.710590570953908,2024-02,2024-01,"{""type"":""Point"",""coordinates"":[113.456769,-8.3632923]}"
0_103,102.41112841114685,237.81767177581787,50.0,Location_104,2.874530026779976,-18.769664987046934,-9.475094980744469,2024-02,2024-01,"{""type"":""Point"",""coordinates"":[114.39550000000001,-7.984166700000001]}"
0_104,102.41112841114685,237.81767177581787,50.0,Location_105,2.874530026779976,-18.769664987046934,-9.475094980744469,2024-02,2024-01,"{""type"":""Point"",""coordinates"":[114.39550000000001,-7.984166700000001]}"
0_105,155.81338654435604,227.06300354003906,389.0,Location_106,3.0473583530387405,-16.194729314959925,-8.628537961495772,2024-02,2024-01,"{""type"":""Point"",""coordinates"":[114.04442530000001,-8.289411299999998]}"
0_106,155.81338654435604,227.06300354003906,389.0,Location_107,3.0473583530387405,-16.194729314959925,-8.628537961495772,2024-02,2024-01,"{""type"":""Point"",""coordinates"":[114.04442530000001,-8.289411299999998]}"
0_107,256.09603018701955,311.1828508377075,520.0,Location_108,2.571469684523478,-17.53378107650768,-10.976526881634511,2024-02,2024-01,"{""type"":""Point"",""coordinates"":[113.9030904,-8.030765300000002]}"
0_108,153.19397030620536,227.06300354003906,424.0,Location_109,2.077410917490597,-14.386222910148701,-9.118691209961584,2024-02,2024-01,"{""type"":""Point"",""coordinates"":[114.0479364,-8.2812908]}"
0_109,153.19397030620536,227.06300354003906,424.0,Location_110,2.077410917490597,-14.386222910148701,-9.118691209961584,2024-02,2024-01,"{""type"":""Point"",""coordinates"":[114.0479364,-8.2812908]}"
0_110,209.3043441490537,226.7821011543274,414.0,Location_111,6.355388938797262,-15.11921576860622,-7.710806788971354,2024-02,2024-01,"{""type"":""Point"",""coordinates"":[114.28637500000002,-8.185341]}"
0_111,209.3043441490537,226.7821011543274,414.0,Location_112,6.355388938797262,-15.11921576860622,-7.710806788971354,2024-02,2024-01,"{""type"":""Point"",""coordinates"":[114.28637500000002,-8.185341]}"
0_112,319.10352292446373,249.17437076568604,156.0,Location_113,2.8606494601743093,-13.519848395106683,-6.256006174042202,2024-02,2024-01,"{""type"":""Point"",""coordinates"":[113.7677213,-8.256]}"
0_113,87.63862715517686,203.1695041656494,295.0,Location_114,7.46113362748771,-14.95317103466751,-7.945774118754201,2024-02,2024-01,"{""type"":""Point"",""coordinates"":[114.25936380000002,-8.2343895]}"
0_114,173.5950125670053,178.92147541046143,90.0,Location_115,2.7977238276335243,-15.899156438940407,-9.844421137052839,2024-02,2024-01,"{""type"":""Point"",""coordinates"":[114.3525213,-8.1904724]}"
0_115,87.63862715517686,203.1695041656494,295.0,Location_116,7.46113362748771,-14.95317103466751,-7.945774118754201,2024-02,2024-01,"{""type"":""Point"",""coordinates"":[114.25936380000002,-8.2343895]}"
0_116,173.5950125670053,178.92147541046143,90.0,Location_117,2.7977238276335243,-15.899156438940407,-9.844421137052839,2024-02,2024-01,"{""type"":""Point"",""coordinates"":[114.3525213,-8.1904724]}"
0_117,45.300153698222196,200.87938261032104,24.0,Location_118,0.43952338370517074,-15.564808390833536,-8.302510136361617,2024-02,2024-01,"{""type"":""Point"",""coordinates"":[113.4871716,-8.2800114]}"
0_118,218.95297838828023,212.38348960876465,42.0,Location_119,1.9869791048589247,-15.930516547812237,-11.645101802817633,2024-02,2024-01,"{""type"":""Point"",""coordinates"":[113.59974000000001,-8.279207]}"
0_119,134.6890178301128,185.1579818725586,104.0,Location_120,0.4396073458211237,-14.5978141995394,-9.218289418958216,2024-02,2024-01,"{""type"":""Point"",""coordinates"":[114.168715,-8.427091]}"
0_120,218.95803980191857,192.1919388771057,202.0,Location_121,1.9871209090985469,-12.558940009731456,-7.00381047887408,2024-02,2024-01,"{""type"":""Point"",""coordinates"":[114.128317,-8.350519]}"
0_121,180.0,226.7821011543274,352.0,Location_122,2.7802885155405894,-13.500667393864733,-9.171211445698887,2024-02,2024-01,"{""type"":""Point"",""coordinates"":[114.29272410000002,-8.1884298]}"
0_122,118.80605953221713,226.7821011543274,355.0,Location_123,3.204768127293724,-19.376546285565013,-12.141946373592276,2024-02,2024-01,"{""type"":""Point"",""coordinates"":[114.292622,-8.187971000000001]}"
0_123,134.6890178301128,185.1579818725586,104.0,Location_124,0.4396073458211237,-14.5978141995394,-9.218289418958216,2024-02,2024-01,"{""type"":""Point"",""coordinates"":[114.168715,-8.427091]}"
0_124,218.95803980191857,192.1919388771057,202.0,Location_125,1.9871209090985469,-12.558940009731456,-7.00381047887408,2024-02,2024-01,"{""type"":""Point"",""coordinates"":[114.128317,-8.350519]}"
0_125,180.0,226.7821011543274,352.0,Location_126,2.7802885155405894,-13.500667393864733,-9.171211445698887,2024-02,2024-01,"{""type"":""Point"",""coordinates"":[114.29272410000002,-8.1884298]}"
0_126,118.80605953221713,226.7821011543274,355.0,Location_127,3.204768127293724,-19.376546285565013,-12.141946373592276,2024-02,2024-01,"{""type"":""Point"",""coordinates"":[114.292622,-8.187971000000001]}"
0_127,303.4141164586988,228.70927000045776,53.0,Location_128,2.2445113920547435,-15.66286745337751,-8.826760235685102,2024-02,2024-01,"{""type"":""Point"",""coordinates"":[113.63179360000001,-8.2709023]}"
0_128,26.80476205131857,253.33405375480652,74.0,Location_129,0.6927324096210212,-16.158183083310224,-8.972071286987104,2024-02,2024-01,"{""type"":""Point"",""coordinates"":[113.7067091,-8.259663399999999]}"
0_129,225.30045692625202,195.37002849578857,14.0,Location_130,0.4395257342333044,-18.37808658522766,-10.706177649755341,2024-02,2024-01,"{""type"":""Point"",""coordinates"":[113.4251925,-8.2834042]}"
0_130,341.3840531932026,253.45806622505188,60.0,Location_131,0.9786015741394216,-16.596812491621183,-8.768304696551697,2024-02,2024-01,"{""type"":""Point"",""coordinates"":[113.66911690000002,-8.2828956]}"
0_131,333.19552999748566,228.70927000045776,61.0,Location_132,0.6927306258012266,-15.915277415958892,-10.087779411866075,2024-02,2024-01,"{""type"":""Point"",""coordinates"":[113.647899,-8.254261]}"
0_132,14.176655762170103,267.7015724182129,63.0,Location_133,1.2752890090006135,-17.195782716686512,-8.719546470765897,2024-02,2024-01,"{""type"":""Point"",""coordinates"":[113.6452811,-8.2366376]}"
0_133,180.0,167.72356271743774,62.0,Location_134,0.3091606457115311,-14.645910758343815,-9.31214688480535,2024-02,2024-01,"{""type"":""Point"",""coordinates"":[114.25338350000001,-8.4182174]}"
0_134,180.0,167.72356271743774,62.0,Location_135,0.3091606457115311,-14.645910758343815,-9.31214688480535,2024-02,2024-01,"{""type"":""Point"",""coordinates"":[114.25338350000001,-8.4182174]}"
0_135,-0.0,228.70927000045776,51.0,Location_136,0.9274099368650546,-16.251728458041814,-11.012150414383449,2024-02,2024-01,"{""type"":""Point"",""coordinates"":[113.64185660000001,-8.2870395]}"
0_136,63.688949462362615,154.55879926681519,7.0,Location_137,0.6974675680209113,-16.54995084791825,-8.776345484367086,2024-02,2024-01,"{""type"":""Point"",""coordinates"":[114.34120200000001,-8.528455000000001]}"
0_137,63.688949462362615,154.55879926681519,7.0,Location_138,0.6974675680209113,-16.54995084791825,-8.776345484367086,2024-02,2024-01,"{""type"":""Point"",""coordinates"":[114.34120200000001,-8.528455000000001]}"
